@Relation titanic
@ATTRIBUTE name string
@ATTRIBUTE classification {Anarchist,Anti-Globalization,Communist/Socialist,Environmental,Leftist,Nationalist/Separatist,Racist,Religious,Right-Wing_Conservative,Right-Wing_Reactionary,n/a,Other}
@ATTRIBUTE continent {Africa,Australia-Oceania,Central_America_and_Caribbean,Central_Asia,East_&_Southeast_Asia,Europe,Middle_East,North_America,South_America,South_Asia}
@ATTRIBUTE victimType {Abortion_Related,Airports_&_Airlines,Business,Educational_Institution,Food_or_Water_Supply,Government_(Diplomatic),Government_(General),Journalists_&_Media,Maritime,Military,NGO,Other,Police,Private_Citizens_&_Property,Religious_Figures/Institutions,Telecommunication,Terrorists,Tourists,Transportation,Unknown,Utilities,Violent_Political_Party}
@ATTRIBUTE attackType {Armed_Assault,Assassination,Bombing/Explosion,Facility/Infrastructure_Attack,Hijacking,Hostage_Taking_(Barricade_Incident),Hostage_Taking_(Kidnapping),Unarmed_Assault,Unknown}
@DATA
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Armed_Assault
Taliban,Religious,South_Asia,Business,Unknown
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Armed_Assault
Taliban,Religious,South_Asia,Transportation,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Liberation_Tigers_of_Tamil_Eelam_(LTTE),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Telecommunication,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Government_(Diplomatic),Bombing/Explosion
Taliban,Religious,South_Asia,Police,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Business,Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Terrorists,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(Diplomatic),Bombing/Explosion
Lords_Resistance_Army_(LRA),Religious,Africa,Police,Unknown
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Facility/Infrastructure_Attack
Revolutionary_Struggle,Communist/Socialist,Europe,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Baloch_Liberation_Army_(BLA),Nationalist/Separatist,South_Asia,Journalists_&_Media,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Baloch_Liberation_Army_(BLA),Nationalist/Separatist,South_Asia,Business,Bombing/Explosion
Lords_Resistance_Army_(LRA),Religious,Africa,Religious_Figures/Institutions,Facility/Infrastructure_Attack
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Business,Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(Diplomatic),Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Hostage_Taking_(Barricade_Incident)
Taliban,Religious,South_Asia,NGO,Hostage_Taking_(Kidnapping)
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Business,Armed_Assault
Peoples_Liberation_Army_(PLA),Nationalist/Separatist,South_Asia,Business,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Utilities,Bombing/Explosion
Hizbul_Mujahideen_(HM),Nationalist/Separatist,South_Asia,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Military,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,NGO,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Government_(General),Bombing/Explosion
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Military,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Police,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Police,Armed_Assault
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Government_(General),Bombing/Explosion
National_Liberation_Front_of_Tripura_(NLFT),Nationalist/Separatist,South_Asia,Police,Bombing/Explosion
Hizb-I-Islami,Religious,South_Asia,NGO,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Police,Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Police,Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Government_(General),Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Police,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Bombing/Explosion
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Journalists_&_Media,Bombing/Explosion
Baloch_Liberation_Army_(BLA),Nationalist/Separatist,South_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Business,Armed_Assault
National_Socialist_Council_of_Nagaland-Isak-Muivah_(NSCN-IM),Nationalist/Separatist,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Religious_Figures/Institutions,Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Journalists_&_Media,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Bombing/Explosion
Islamic_Movement_of_Uzbekistan_(IMU),Religious,Central_Asia,Police,Bombing/Explosion
Popular_Resistance_Committees,Religious,Middle_East,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Lords_Resistance_Army_(LRA),Religious,Africa,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Lords_Resistance_Army_(LRA),Religious,Africa,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Police,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Telecommunication,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Telecommunication,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Terrorists,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Popular_Resistance_Committees,Religious,Middle_East,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Telecommunication,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Police,Armed_Assault
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Barricade_Incident)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
